"id","listingType","featureGroups","numberOfRooms","price","debtFreePrice","livingArea","totalArea","pricePMsq","city","region","district","postalCode","floor","buildingAge","centrum","hasSauna","hasBalcony","hasParking","hasWalkInCloset","hasStorage","link"
"516124","Omakotitalo","apartment",7,895000,895000,286,360,2486.11111111111,"Porvoo","Porvoo","Tarkkinen","06150",0,123,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/516124'>https://op-koti.fi/kohde/516124</a>"
"517017","Omakotitalo","apartment",5,340000,340000,156,183,1857.92349726776,"Nurmijärvi","Nurmijärvi","Perttula","01860",0,33,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/517017'>https://op-koti.fi/kohde/517017</a>"
"517111","Rivitalo","apartment",2,37000,37000,50,50,740,"Jyväskylä","Jyväskylä","Korpilahti","41800",0,47,0,0,0,0,0,1,"<a href='https://op-koti.fi/kohde/517111'>https://op-koti.fi/kohde/517111</a>"
"508995","Kerrostalo","apartment",2,79000,79000,65,65,1215.38461538462,"Petäjävesi","Petäjävesi","Petäjävesi","41900",2,62,0,0,1,0,0,0,"<a href='https://op-koti.fi/kohde/508995'>https://op-koti.fi/kohde/508995</a>"
"516016","Luhtitalo","apartment",2,329000,329000,49,49,6714.28571428571,"Espoo","Espoonlahti","Kivenlahti","02320",3,3,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/516016'>https://op-koti.fi/kohde/516016</a>"
"515713","Kerrostalo","apartment",3,92000,92000,75,75,1226.66666666667,"Kajaani","Kajaani","Keskusta","87100",1,41,1,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/515713'>https://op-koti.fi/kohde/515713</a>"
"515971","Kerrostalo","apartment",4,19900,19900,120,120,165.833333333333,"Jämsä","Jämsä","Jämsänkoski keskusta","42300",1,54,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/515971'>https://op-koti.fi/kohde/515971</a>"
"517103","Omakotitalo","apartment",5,143000,143000,107,150,953.333333333333,"Masku","Masku","Askainen","21240",0,36,0,1,0,1,0,1,"<a href='https://op-koti.fi/kohde/517103'>https://op-koti.fi/kohde/517103</a>"
"517125","Rivitalo","apartment",3,55437,59000,80.5,80.5,732.919254658385,"Virolahti","Virolahti","Virojoki","49900",1,45,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/517125'>https://op-koti.fi/kohde/517125</a>"
"517050","Omakotitalo","apartment",4,49000,49000,120,190,257.894736842105,"Virolahti","Virolahti","Virojoki","49900",0,67,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/517050'>https://op-koti.fi/kohde/517050</a>"
"514576","Kerrostalo","apartment",4,102056.65,129000,79,79,1632.91139240506,"Rovaniemi","Rovaniemi","Ratantaus","96200",3,42,0,0,1,0,0,0,"<a href='https://op-koti.fi/kohde/514576'>https://op-koti.fi/kohde/514576</a>"
"515832","Omakotitalo","apartment",5,212000,212000,226,261,812.260536398467,"Leppävirta","Leppävirta","Kirkonkylä","79100",0,32,1,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/515832'>https://op-koti.fi/kohde/515832</a>"
"510243","Kerrostalo","apartment",3,154000,154000,60,60,2566.66666666667,"Lahti","Lahti","Laune","15700",2,9,0,0,1,0,1,0,"<a href='https://op-koti.fi/kohde/510243'>https://op-koti.fi/kohde/510243</a>"
"516284","Rivitalo","apartment",2,63749.29,85000,51.5,51.5,1650.4854368932,"Mikkeli","Mikkeli","Lehmuskylä","50120",0,51,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/516284'>https://op-koti.fi/kohde/516284</a>"
"510313","Omakotitalo","apartment",4,69000,69000,120,120,575,"Joensuu","Joensuu","Hammaslahti","82200",0,54,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/510313'>https://op-koti.fi/kohde/510313</a>"
"516383","Kerrostalo","apartment",2,91550.85,95000,47.5,47.5,2000,"Seinäjoki","Seinäjoki","Uppa","60100",1,38,1,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/516383'>https://op-koti.fi/kohde/516383</a>"
"516933","Omakotitalo","apartment",5,139000,139000,126,149,932.885906040268,"Keuruu","Keuruu","Lapinmäki","42700",0,48,0,1,0,1,0,0,"<a href='https://op-koti.fi/kohde/516933'>https://op-koti.fi/kohde/516933</a>"
"515534","Paritalo","apartment",3,379000,379000,128,138,2746.3768115942,"Järvenpää","Järvenpää","Satukallio","04430",0,12,0,1,0,1,0,1,"<a href='https://op-koti.fi/kohde/515534'>https://op-koti.fi/kohde/515534</a>"
"514418","Omakotitalo","apartment",3,69000,69000,95.5,106,650.943396226415,"Pori","Pori","Metsämaa","28800",0,47,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/514418'>https://op-koti.fi/kohde/514418</a>"
"516254","Kerrostalo","apartment",3,109500,109500,74.5,74.5,1469.79865771812,"Tampere","Etelä","Annala","33710",1,41,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/516254'>https://op-koti.fi/kohde/516254</a>"
"689801","Kerrostalo","apartment",4,69000,69000,90,90,766.666666666667,"Kemi","Kemi","Sauvosaari","94100",2,62,1,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/689801'>https://op-koti.fi/kohde/689801</a>"
"687142","Rivitalo","apartment",3,89050.27,91500,80.5,80.5,1136.64596273292,"Kemi","Kemi","Tervaharju","94600",1,41,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/687142'>https://op-koti.fi/kohde/687142</a>"
"686675","Kerrostalo","apartment",2,119000,119000,61,61,1950.81967213115,"Kemi","Kemi","Sauvosaari","94100",1,17,1,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/686675'>https://op-koti.fi/kohde/686675</a>"
"515528","Kerrostalo","apartment",2,89000,89000,50,50,1780,"Kokkola","Kokkola","Mäntykangas","67100",3,58,1,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/515528'>https://op-koti.fi/kohde/515528</a>"
"510084","Rivitalo","apartment",3,85000,88754.62,80,80,1109.43275,"Kemi","Kemi","Peurasaari","94720",1,32,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/510084'>https://op-koti.fi/kohde/510084</a>"
"516925","Kerrostalo","apartment",2,48161.23,49000,45,45,1088.88888888889,"Hattula","Hattula","Parola","13700",3,56,0,0,1,0,1,0,"<a href='https://op-koti.fi/kohde/516925'>https://op-koti.fi/kohde/516925</a>"
"515936","Omakotitalo","apartment",4,98000,98000,120,150,653.333333333333,"Kokkola","Kokkola","Ullava","68370",0,40,0,1,0,0,1,0,"<a href='https://op-koti.fi/kohde/515936'>https://op-koti.fi/kohde/515936</a>"
"514522","Omakotitalo","apartment",4,215000,215000,122.4,148.4,1448.78706199461,"Rovaniemi","Rovaniemi","Korkalovaara","96500",0,51,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/514522'>https://op-koti.fi/kohde/514522</a>"
"516690","Rivitalo","apartment",2,34697.88,35000,46,46,760.869565217391,"Kihniö","Kihniö","Keskusta","39820",0,32,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/516690'>https://op-koti.fi/kohde/516690</a>"
"516604","Kerrostalo","apartment",2,32000,32000,57.5,57.5,556.521739130435,"Kangasniemi","Kangasniemi","Kangasniemi","51200",2,48,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/516604'>https://op-koti.fi/kohde/516604</a>"
"515978","Omakotitalo","apartment",4,119000,119000,102,150,793.333333333333,"Jyväskylä","Jyväskylä","Köhniö","40630",0,68,0,1,0,0,0,1,"<a href='https://op-koti.fi/kohde/515978'>https://op-koti.fi/kohde/515978</a>"
"506486","Omakotitalo","apartment",5,98000,98000,125,300,326.666666666667,"Eura","Eura","Kauttua","27500",0,76,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/506486'>https://op-koti.fi/kohde/506486</a>"
"516114","Kerrostalo","apartment",1,23000,23000,46,46,500,"Pieksämäki","Pieksämäki","Keskusta","76100",2,96,1,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/516114'>https://op-koti.fi/kohde/516114</a>"
"697915","Rivitalo","apartment",3,119000,119000,75,75,1586.66666666667,"Raasepori","Raasepori","Karjaa","10320",1,54,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/697915'>https://op-koti.fi/kohde/697915</a>"
"675127","Kerrostalo","apartment",4,68038.78,242000,82.5,82.5,2933.33333333333,"Vihti","Vihti","Nummela","03100",2,4,1,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/675127'>https://op-koti.fi/kohde/675127</a>"
"516077","Kerrostalo","apartment",3,95279.12,139000,72,72,1930.55555555556,"Kuopio","Kuopio","Särkiniemi","70700",6,53,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/516077'>https://op-koti.fi/kohde/516077</a>"
"516075","Rivitalo","apartment",3,84926.45,88000,80,80,1100,"Tornio","Tornio","Luotomäki","95420",1,48,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/516075'>https://op-koti.fi/kohde/516075</a>"
"676931","Kerrostalo","apartment",2,39000,39000,45,45,866.666666666667,"Pöytyä","Pöytyä","Yläne","21900",2,44,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/676931'>https://op-koti.fi/kohde/676931</a>"
"500592","Kerrostalo","apartment",2,18000,18000,48.5,48.5,371.134020618557,"Kemi","Kemi","Siikakangas","94700",2,55,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/500592'>https://op-koti.fi/kohde/500592</a>"
"508442","Kerrostalo","apartment",2,55000,55000,59.5,59.5,924.36974789916,"Orimattila","Orimattila","Keskusta","16300",2,48,0,0,1,0,1,0,"<a href='https://op-koti.fi/kohde/508442'>https://op-koti.fi/kohde/508442</a>"
"515795","Kerrostalo","apartment",3,34800,34800,76,76,457.894736842105,"Kemi","Kemi","Kulmankylä","94700",2,45,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/515795'>https://op-koti.fi/kohde/515795</a>"
"510409","Kerrostalo","apartment",3,24161.72,27000,80,80,337.5,"Kouvola","Kouvola","Myllykoski","46800",6,52,0,0,1,0,1,0,"<a href='https://op-koti.fi/kohde/510409'>https://op-koti.fi/kohde/510409</a>"
"698080","Kerrostalo","apartment",4,87072.87,135000,81,81,1666.66666666667,"Pori","Pori","Vähärauma","28600",2,55,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/698080'>https://op-koti.fi/kohde/698080</a>"
"516101","Kerrostalo","apartment",3,78450.69,149000,78,78,1910.25641025641,"Kuopio","Kuopio","Väinölänniemi","70100",3,59,1,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/516101'>https://op-koti.fi/kohde/516101</a>"
"516084","Omakotitalo","apartment",5,189500,189500,140,188,1007.97872340426,"Kuopio","Kuopio","Riistavesi","71160",0,40,0,1,1,0,0,0,"<a href='https://op-koti.fi/kohde/516084'>https://op-koti.fi/kohde/516084</a>"
"516585","Kerrostalo","apartment",3,67000,67000,75.5,75.5,887.417218543046,"Kuopio","Kuopio","Puijonlaakso","70200",3,50,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/516585'>https://op-koti.fi/kohde/516585</a>"
"516025","Rivitalo","apartment",2,31618.95,33000,60,60,550,"Joutsa","Joutsa","Joutsa","19650",0,44,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/516025'>https://op-koti.fi/kohde/516025</a>"
"515799","Kerrostalo","apartment",3,107493.73,145000,69,69,2101.44927536232,"Vaasa","Vaasa","Vöyrinkaupunki","65100",3,53,1,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/515799'>https://op-koti.fi/kohde/515799</a>"
"508587","Rivitalo","apartment",4,129000,129000,86,86,1500,"Kajaani","Kajaani","Lohtaja","87700",1,38,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/508587'>https://op-koti.fi/kohde/508587</a>"
"690471","Rivitalo","apartment",5,144131.67,158000,125,125,1264,"Seinäjoki","Seinäjoki","Kasperi","60150",1,41,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/690471'>https://op-koti.fi/kohde/690471</a>"
"508031","Kerrostalo","apartment",2,36150,38000,59,59,644.067796610169,"Somero","Somero","Joensuu","31400",0,47,0,0,0,0,1,0,"<a href='https://op-koti.fi/kohde/508031'>https://op-koti.fi/kohde/508031</a>"
"696543","Kerrostalo","apartment",4,268734.88,359000,119,119,3016.80672268908,"Kuopio","Kuopio","Keskusta","70100",6,56,1,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/696543'>https://op-koti.fi/kohde/696543</a>"
"515999","Omakotitalo","apartment",6,570000,570000,259.5,308.4,1848.24902723735,"Joensuu","Joensuu","Noljakka","80140",0,15,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/515999'>https://op-koti.fi/kohde/515999</a>"
"516146","Kerrostalo","apartment",3,60734.06,68000,79,79,860.759493670886,"Lahti","Lahti","Metsäkangas","15830",2,50,0,1,1,0,0,0,"<a href='https://op-koti.fi/kohde/516146'>https://op-koti.fi/kohde/516146</a>"
"516196","Rivitalo","apartment",1,17000,17000,37.5,37.5,453.333333333333,"Jämsä","Jämsä","Jämsänkoski Puistola","42300",1,50,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/516196'>https://op-koti.fi/kohde/516196</a>"
"515625","Kerrostalo","apartment",3,239000,239000,72,72,3319.44444444444,"Vantaa","Itä-Vantaa","Hiekkaharju","01300",4,35,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/515625'>https://op-koti.fi/kohde/515625</a>"
"681041","Kerrostalo","apartment",3,52834.03,53000,72,72,736.111111111111,"Tammela","Tammela","Keskusta","31300",1,49,0,0,1,0,0,0,"<a href='https://op-koti.fi/kohde/681041'>https://op-koti.fi/kohde/681041</a>"
"510170","Omakotitalo","apartment",3,107000,107000,105,135,792.592592592593,"Nurmes","Nurmes","Laamila","75530",0,39,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/510170'>https://op-koti.fi/kohde/510170</a>"
"515616","Kerrostalo","apartment",3,19612.12,20000,75.5,75.5,264.900662251656,"Mänttä-Vilppula","Mänttä-Vilppula","Vilppula","35700",3,48,0,0,1,0,0,0,"<a href='https://op-koti.fi/kohde/515616'>https://op-koti.fi/kohde/515616</a>"
"508090","Paritalo","apartment",5,119000,119000,116,139,856.115107913669,"Kemi","Kemi","Syväkangas","94700",1,39,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/508090'>https://op-koti.fi/kohde/508090</a>"
"516310","Omakotitalo","apartment",6,325000,325000,175,304,1069.07894736842,"Kemiönsaari","Kemiönsaari","Paiböle","25700",0,46,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/516310'>https://op-koti.fi/kohde/516310</a>"
"515866","Luhtitalo","apartment",2,116220.38,120000,57,57,2105.26315789474,"Kerava","Kerava","Kaleva","04230",2,39,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/515866'>https://op-koti.fi/kohde/515866</a>"
"689277","Omakotitalo","apartment",4,54000,54000,100,120,450,"Eura","Eura","Honkilahti","27640",0,54,0,0,0,1,0,0,"<a href='https://op-koti.fi/kohde/689277'>https://op-koti.fi/kohde/689277</a>"
"514688","Kerrostalo","apartment",2,16314.74,25000,49,49,510.204081632653,"Jämsä","Jämsä","Konilannotko","42300",2,31,0,0,1,0,0,0,"<a href='https://op-koti.fi/kohde/514688'>https://op-koti.fi/kohde/514688</a>"
"513180","Kerrostalo","apartment",3,54070,62000,76,76,815.789473684211,"Lahti","Lahti","Tonttila","15170",6,52,0,0,1,0,0,0,"<a href='https://op-koti.fi/kohde/513180'>https://op-koti.fi/kohde/513180</a>"
"515598","Rivitalo","apartment",2,78088.22,88000,56,56,1571.42857142857,"Siilinjärvi","Siilinjärvi","Leppäkaarre","71850",1,40,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/515598'>https://op-koti.fi/kohde/515598</a>"
"515329","Rivitalo","apartment",3,70072.57,75000,85,85,882.352941176471,"Pieksämäki","Pieksämäki","Tahiniemi","76100",1,40,1,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/515329'>https://op-koti.fi/kohde/515329</a>"
"515496","Kerrostalo","apartment",2,30000,30000,63.5,63.5,472.44094488189,"Rovaniemi","Rovaniemi","Ounasrinne","96440",3,40,0,0,1,0,0,0,"<a href='https://op-koti.fi/kohde/515496'>https://op-koti.fi/kohde/515496</a>"
"514618","Kerrostalo","apartment",2,39000,39000,55,55,709.090909090909,"Iisalmi","Iisalmi","Kangas","74120",4,44,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/514618'>https://op-koti.fi/kohde/514618</a>"
"515390","Rivitalo","apartment",3,69000,69000,65,65,1061.53846153846,"Siilinjärvi","Siilinjärvi","Siilinpää","71800",1,52,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/515390'>https://op-koti.fi/kohde/515390</a>"
"514912","Paritalo","apartment",3,226417.77,235000,91,91,2582.41758241758,"Tuusula","Tuusula","Mattila","04340",1,47,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/514912'>https://op-koti.fi/kohde/514912</a>"
"516213","Rivitalo","apartment",3,69000,69000,71,71,971.830985915493,"Urjala","Urjala","Urjala","31720",1,31,0,1,0,0,1,0,"<a href='https://op-koti.fi/kohde/516213'>https://op-koti.fi/kohde/516213</a>"
"512128","Kerrostalo","apartment",1,39000,39000,41.5,41.5,939.759036144578,"Äänekoski","Äänekoski","Römmi","44150",4,37,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/512128'>https://op-koti.fi/kohde/512128</a>"
"515143","Kerrostalo","apartment",2,194000,194000,54.5,54.5,3559.63302752294,"Kuopio","Kuopio","Pappilanmäki","70300",1,9,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/515143'>https://op-koti.fi/kohde/515143</a>"
"515379","Kerrostalo","apartment",2,54292.81,57000,47,47,1212.76595744681,"Seinäjoki","Seinäjoki","Törnävä","60200",1,47,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/515379'>https://op-koti.fi/kohde/515379</a>"
"515589","Rivitalo","apartment",2,50294.63,52000,60.5,60.5,859.504132231405,"Mäntyharju","Mäntyharju","Kyttälä","52700",0,33,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/515589'>https://op-koti.fi/kohde/515589</a>"
"515064","Kerrostalo","apartment",2,125000,125000,63,63,1984.12698412698,"Vantaa","Länsi-Vantaa","Martinlaakso","01620",3,47,0,0,1,0,0,0,"<a href='https://op-koti.fi/kohde/515064'>https://op-koti.fi/kohde/515064</a>"
"515962","Omakotitalo","apartment",3,32000,32000,102.5,163.5,195.718654434251,"Kemi","Kemi","Syväkangas","94700",0,42,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/515962'>https://op-koti.fi/kohde/515962</a>"
"516027","Kerrostalo","apartment",2,58500,58500,64,64,914.0625,"Rauma","Rauma","Lensunkallio","26660",5,47,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/516027'>https://op-koti.fi/kohde/516027</a>"
"515334","Rivitalo","apartment",1,17000,17000,32,32,531.25,"Kuopio","Kuopio","Maaninka","71750",1,51,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/515334'>https://op-koti.fi/kohde/515334</a>"
"515784","Rivitalo","apartment",2,69000,69000,59.5,59.5,1159.66386554622,"Äänekoski","Äänekoski","Römmi","44150",1,36,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/515784'>https://op-koti.fi/kohde/515784</a>"
"515092","Kerrostalo","apartment",3,111450.2,151600,74,74,2048.64864864865,"Kuopio","Kuopio","Puijonlaakso","70200",2,56,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/515092'>https://op-koti.fi/kohde/515092</a>"
"515520","Paritalo","apartment",4,145000,145000,104.5,104.5,1387.55980861244,"Orimattila","Orimattila","Viljamaa","16300",0,31,0,1,0,1,1,1,"<a href='https://op-koti.fi/kohde/515520'>https://op-koti.fi/kohde/515520</a>"
"515868","Rivitalo","apartment",3,39000,39000,69,69,565.217391304348,"Ruovesi","Ruovesi","Keskusta","34600",0,45,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/515868'>https://op-koti.fi/kohde/515868</a>"
"515665","Rivitalo","apartment",1,58100,62000,35.5,35.5,1746.47887323944,"Kajaani","Kajaani","Purola","87150",1,52,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/515665'>https://op-koti.fi/kohde/515665</a>"
"515413","Kerrostalo","apartment",2,146500,146500,55,55,2663.63636363636,"Oulu","Oulu","Alppila","90530",1,8,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/515413'>https://op-koti.fi/kohde/515413</a>"
"506780","Omakotitalo","apartment",5,155000,155000,180,189.5,817.941952506596,"Somero","Somero","Jaatila","31400",0,33,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/506780'>https://op-koti.fi/kohde/506780</a>"
"515556","Rivitalo","apartment",6,249000,249000,204,204,1220.58823529412,"Kuopio","Kuopio","Puijonlaakso","70200",1,45,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/515556'>https://op-koti.fi/kohde/515556</a>"
"515342","Kerrostalo","apartment",2,48000,48000,51.5,51.5,932.038834951456,"Orivesi","Orivesi","Keskusta","35300",0,48,0,0,1,0,0,0,"<a href='https://op-koti.fi/kohde/515342'>https://op-koti.fi/kohde/515342</a>"
"515412","Kerrostalo","apartment",2,36000,36000,49,49,734.69387755102,"Kangasniemi","Kangasniemi","Kangasniemi","51200",3,48,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/515412'>https://op-koti.fi/kohde/515412</a>"
"506760","Paritalo","apartment",3,206000,206000,132.2,157.5,1307.93650793651,"Salo","Salo","Lukkarinmäki","24100",0,47,1,1,0,0,1,1,"<a href='https://op-koti.fi/kohde/506760'>https://op-koti.fi/kohde/506760</a>"
"680258","Kerrostalo","apartment",1,14900,14900,32,32,465.625,"Jämsä","Jämsä","Jämsänkoski keskusta","42300",2,55,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/680258'>https://op-koti.fi/kohde/680258</a>"
"697473","Omakotitalo","apartment",4,22000,22000,70,70,314.285714285714,"Kemi","Kemi","Junko","94600",0,86,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/697473'>https://op-koti.fi/kohde/697473</a>"
"500969","Omakotitalo","apartment",5,515000,515000,224.5,257.5,2000,"Sotkamo","Sotkamo","408 Ylisotkamo","88600",0,13,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/500969'>https://op-koti.fi/kohde/500969</a>"
"514951","Rivitalo","apartment",2,69800,69800,53.5,53.5,1304.67289719626,"Rovaniemi","Rovaniemi","Ounasrinne","96440",1,41,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/514951'>https://op-koti.fi/kohde/514951</a>"
"515322","Kerrostalo","apartment",2,46498.32,201000,50,50,4020,"Vaasa","Vaasa","Keskusta","65100",3,4,1,1,1,0,0,0,"<a href='https://op-koti.fi/kohde/515322'>https://op-koti.fi/kohde/515322</a>"
"515552","Luhtitalo","apartment",2,145000,145000,78,78,1858.97435897436,"Uusikaupunki","Uusikaupunki","Keskusta","23500",2,14,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/515552'>https://op-koti.fi/kohde/515552</a>"
"507015","Omakotitalo","apartment",5,65000,65000,105,154,422.077922077922,"Ylitornio","Ylitornio","Armassaari","95600",0,36,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/507015'>https://op-koti.fi/kohde/507015</a>"
"515501","Kerrostalo","apartment",3,56244.16,65000,77,77,844.155844155844,"Lahti","Lahti","Liipola","15500",2,49,0,0,1,0,1,0,"<a href='https://op-koti.fi/kohde/515501'>https://op-koti.fi/kohde/515501</a>"
